exp_type;metric;revision_nr;traintestsplit;independent_test;revtype;trial;init_train_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;init_test_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;new_train_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;new_test_val;tp_0;fp_0;tn_0;fn_0;tp_1;fp_1;tn_1;fn_1;
sel;accuracy;2;false;false;strengthening;48;0.9051264980026631;1245;25;1;231;1473;26;0;3;0.9051264980026631;1245;25;1;231;1473;26;0;3;0.9051264980026631;1245;25;1;231;1473;26;0;3;0.9051264980026631;1245;25;1;231;1473;26;0;3;
sel;accuracy;3;false;false;strengthening;48;0.9051264980026631;1245;25;1;231;1473;26;0;3;0.9051264980026631;1245;25;1;231;1473;26;0;3;0.9051264980026631;1245;25;1;231;1473;26;0;3;0.9051264980026631;1245;25;1;231;1473;26;0;3;
sel;random;0;false;false;alteration;48;0.9051264980026631;1245;25;1;231;1473;26;0;3;0.9051264980026631;1245;25;1;231;1473;26;0;3;0.49766977363515313;0;0;26;1476;1469;26;0;7;0.49766977363515313;0;0;26;1476;1469;26;0;7;
sel;accuracy;0;false;false;alteration;48;0.9051264980026631;1245;25;1;231;1473;26;0;3;0.9051264980026631;1245;25;1;231;1473;26;0;3;0.9816910785619175;1476;26;0;0;1473;26;0;3;0.9816910785619175;1476;26;0;0;1473;26;0;3;
sel;accuracy;1;false;false;alteration;48;0.9816910785619175;1476;26;0;0;1473;26;0;3;0.9816910785619175;1476;26;0;0;1473;26;0;3;0.9816910785619175;1476;26;0;0;1473;26;0;3;0.9816910785619175;1476;26;0;0;1473;26;0;3;
sel;accuracy;2;false;false;alteration;48;0.9816910785619175;1476;26;0;0;1473;26;0;3;0.9816910785619175;1476;26;0;0;1473;26;0;3;0.9816910785619175;1476;26;0;0;1473;26;0;3;0.9816910785619175;1476;26;0;0;1473;26;0;3;
sel;accuracy;3;false;false;alteration;48;0.9816910785619175;1476;26;0;0;1473;26;0;3;0.9816910785619175;1476;26;0;0;1473;26;0;3;0.9816910785619175;1476;26;0;0;1473;26;0;3;0.9816910785619175;1476;26;0;0;1473;26;0;3;
sel;random;0;false;false;weakening;49;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.014314247669773635;4;1473;25;0;4;1488;10;0;0.014314247669773635;4;1473;25;0;4;1488;10;0;
sel;accuracy;0;false;false;weakening;49;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;
sel;accuracy;1;false;false;weakening;49;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;
sel;accuracy;2;false;false;weakening;49;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;
sel;accuracy;3;false;false;weakening;49;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;
sel;random;0;false;false;strengthening;49;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.7040612516644474;4;769;729;0;4;120;1378;0;0.7040612516644474;4;769;729;0;4;120;1378;0;
sel;accuracy;0;false;false;strengthening;49;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;
sel;accuracy;1;false;false;strengthening;49;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;
sel;accuracy;2;false;false;strengthening;49;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;
sel;accuracy;3;false;false;strengthening;49;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;
sel;random;0;false;false;alteration;49;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.9873501997336884;0;0;1498;4;4;34;1464;0;0.9873501997336884;0;0;1498;4;4;34;1464;0;
sel;accuracy;0;false;false;alteration;49;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.06158455392809587;4;1333;165;0;4;1486;12;0;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;
sel;accuracy;1;false;false;alteration;49;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;
sel;accuracy;2;false;false;alteration;49;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;
sel;accuracy;3;false;false;alteration;49;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;0.9946737683089215;0;0;1498;4;0;8;1490;4;
sel;random;0;false;false;weakening;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;0;false;false;weakening;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;1;false;false;weakening;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;2;false;false;weakening;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;3;false;false;weakening;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;random;0;false;false;strengthening;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;0;false;false;strengthening;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;1;false;false;strengthening;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;2;false;false;strengthening;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;3;false;false;strengthening;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;random;0;false;false;alteration;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;0;false;false;alteration;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;1;false;false;alteration;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;2;false;false;alteration;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;accuracy;3;false;false;alteration;50;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;0.6251664447403462;939;563;0;0;939;563;0;0;
sel;random;0;false;false;weakening;51;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.045303131245836105;6;1373;119;3;9;1490;2;0;0.045303131245836105;6;1373;119;3;9;1490;2;0;
sel;accuracy;0;false;false;weakening;51;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;
sel;accuracy;1;false;false;weakening;51;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;
sel;accuracy;2;false;false;weakening;51;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;
sel;accuracy;3;false;false;weakening;51;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;
sel;random;0;false;false;strengthening;51;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.7195203197868087;5;714;778;4;8;123;1369;1;0.7195203197868087;5;714;778;4;8;123;1369;1;
sel;accuracy;0;false;false;strengthening;51;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;
sel;accuracy;1;false;false;strengthening;51;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;
sel;accuracy;2;false;false;strengthening;51;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;
sel;accuracy;3;false;false;strengthening;51;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;
sel;random;0;false;false;alteration;51;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.7495003331112592;5;665;827;4;6;80;1412;3;0.7495003331112592;5;665;827;4;6;80;1412;3;
sel;accuracy;0;false;false;alteration;51;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.08827448367754831;5;1281;211;4;9;1452;40;0;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;
sel;accuracy;1;false;false;alteration;51;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;
sel;accuracy;2;false;false;alteration;51;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;
sel;accuracy;3;false;false;alteration;51;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;0.9873417721518987;0;0;1492;9;4;24;1468;5;
sel;random;0;false;false;weakening;52;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9487350199733688;1404;55;11;32;1435;66;0;1;0.9487350199733688;1404;55;11;32;1435;66;0;1;
sel;accuracy;0;false;false;weakening;52;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9563914780292944;1435;63;3;1;1435;66;0;1;0.9563914780292944;1435;63;3;1;1435;66;0;1;
sel;accuracy;1;false;false;weakening;52;0.9563914780292944;1435;63;3;1;1435;66;0;1;0.9563914780292944;1435;63;3;1;1435;66;0;1;0.9563914780292944;1435;63;3;1;1435;66;0;1;0.9563914780292944;1435;63;3;1;1435;66;0;1;
sel;accuracy;2;false;false;weakening;52;0.9563914780292944;1435;63;3;1;1435;66;0;1;0.9563914780292944;1435;63;3;1;1435;66;0;1;0.9563914780292944;1435;63;3;1;1435;66;0;1;0.9563914780292944;1435;63;3;1;1435;66;0;1;
sel;accuracy;3;false;false;weakening;52;0.9563914780292944;1435;63;3;1;1435;66;0;1;0.9563914780292944;1435;63;3;1;1435;66;0;1;0.9563914780292944;1435;63;3;1;1435;66;0;1;0.9563914780292944;1435;63;3;1;1435;66;0;1;
sel;random;0;false;false;strengthening;52;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.24400798934753662;10;3;63;1426;626;32;34;810;0.24400798934753662;10;3;63;1426;626;32;34;810;
sel;accuracy;0;false;false;strengthening;52;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;
sel;accuracy;1;false;false;strengthening;52;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;
sel;accuracy;2;false;false;strengthening;52;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;
sel;accuracy;3;false;false;strengthening;52;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;
sel;random;0;false;false;alteration;52;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.6967376830892145;1418;51;15;18;626;32;34;810;0.6967376830892145;1418;51;15;18;626;32;34;810;
sel;accuracy;0;false;false;alteration;52;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9324234354194407;1352;52;14;84;1435;66;0;1;0.9563914780292944;1433;61;5;3;1435;66;0;1;0.9563914780292944;1433;61;5;3;1435;66;0;1;
sel;accuracy;1;false;false;alteration;52;0.9563914780292944;1433;61;5;3;1435;66;0;1;0.9563914780292944;1433;61;5;3;1435;66;0;1;0.9563914780292944;1433;61;5;3;1435;66;0;1;0.9563914780292944;1433;61;5;3;1435;66;0;1;
sel;accuracy;2;false;false;alteration;52;0.9563914780292944;1433;61;5;3;1435;66;0;1;0.9563914780292944;1433;61;5;3;1435;66;0;1;0.9563914780292944;1433;61;5;3;1435;66;0;1;0.9563914780292944;1433;61;5;3;1435;66;0;1;
sel;accuracy;3;false;false;alteration;52;0.9563914780292944;1433;61;5;3;1435;66;0;1;0.9563914780292944;1433;61;5;3;1435;66;0;1;0.9563914780292944;1433;61;5;3;1435;66;0;1;0.9563914780292944;1433;61;5;3;1435;66;0;1;
sel;random;0;false;false;weakening;53;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;
sel;accuracy;0;false;false;weakening;53;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;
sel;accuracy;1;false;false;weakening;53;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;
sel;accuracy;2;false;false;weakening;53;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;
sel;accuracy;3;false;false;weakening;53;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;
sel;random;0;false;false;strengthening;53;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.5463024650233178;932;569;0;0;398;259;310;534;0.5463024650233178;932;569;0;0;398;259;310;534;
sel;accuracy;0;false;false;strengthening;53;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;
sel;accuracy;1;false;false;strengthening;53;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;
sel;accuracy;2;false;false;strengthening;53;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;
sel;accuracy;3;false;false;strengthening;53;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;
sel;random;0;false;false;alteration;53;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;
sel;accuracy;0;false;false;alteration;53;0.6209193870752832;932;569;0;0;932;569;0;0;0.6209193870752832;932;569;0;0;932;569;0;0;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;
sel;accuracy;1;false;false;alteration;53;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;
sel;accuracy;2;false;false;alteration;53;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;
sel;accuracy;3;false;false;alteration;53;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;0.6895403064623584;932;569;0;0;828;259;310;104;
sel;random;0;false;false;weakening;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;0;false;false;weakening;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;1;false;false;weakening;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;2;false;false;weakening;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;3;false;false;weakening;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;random;0;false;false;strengthening;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;0;false;false;strengthening;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;1;false;false;strengthening;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;2;false;false;strengthening;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;3;false;false;strengthening;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;random;0;false;false;alteration;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;0;false;false;alteration;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;1;false;false;alteration;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;2;false;false;alteration;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;accuracy;3;false;false;alteration;54;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;0.6042638241172552;907;594;0;0;907;594;0;0;
sel;random;0;false;false;weakening;55;0.34443704197201863;472;942;25;62;534;964;3;0;0.34443704197201863;472;942;25;62;534;964;3;0;0.35576282478347765;533;967;0;1;534;966;1;0;0.35576282478347765;533;967;0;1;534;966;1;0;
sel;accuracy;0;false;false;weakening;55;0.34443704197201863;472;942;25;62;534;964;3;0;0.34443704197201863;472;942;25;62;534;964;3;0;0.3567621585609594;534;967;0;0;534;964;3;0;0.3567621585609594;534;967;0;0;534;964;3;0;
sel;accuracy;1;false;false;weakening;55;0.3567621585609594;534;967;0;0;534;964;3;0;0.3567621585609594;534;967;0;0;534;964;3;0;0.3567621585609594;534;967;0;0;534;964;3;0;0.3567621585609594;534;967;0;0;534;964;3;0;
sel;accuracy;2;false;false;weakening;55;0.3567621585609594;534;967;0;0;534;964;3;0;0.3567621585609594;534;967;0;0;534;964;3;0;0.3567621585609594;534;967;0;0;534;964;3;0;0.3567621585609594;534;967;0;0;534;964;3;0;
sel;accuracy;3;false;false;weakening;55;0.3567621585609594;534;967;0;0;534;964;3;0;0.3567621585609594;534;967;0;0;534;964;3;0;0.3567621585609594;534;967;0;0;534;964;3;0;0.3567621585609594;534;967;0;0;534;964;3;0;
sel;random;0;false;false;strengthening;55;0.34443704197201863;472;942;25;62;534;964;3;0;0.34443704197201863;472;942;25;62;534;964;3;0;0.40706195869420386;216;523;444;318;525;930;37;9;0.40706195869420386;216;523;444;318;525;930;37;9;
sel;accuracy;0;false;false;strengthening;55;0.34443704197201863;472;942;25;62;534;964;3;0;0.34443704197201863;472;942;25;62;534;964;3;0;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;
sel;accuracy;1;false;false;strengthening;55;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;
sel;accuracy;2;false;false;strengthening;55;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;
sel;accuracy;3;false;false;strengthening;55;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;
sel;random;0;false;false;alteration;55;0.34443704197201863;472;942;25;62;534;964;3;0;0.34443704197201863;472;942;25;62;534;964;3;0;0.5103264490339774;0;0;967;534;530;932;35;4;0.5103264490339774;0;0;967;534;530;932;35;4;
sel;accuracy;0;false;false;alteration;55;0.34443704197201863;472;942;25;62;534;964;3;0;0.34443704197201863;472;942;25;62;534;964;3;0;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;
sel;accuracy;1;false;false;alteration;55;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;0.616588940706196;0;0;967;534;274;357;610;260;
