exp_type;metric;revision_nr;traintestsplit;independent_test;revtype;trial;init_train_val;tp_0;fp_0;tn_0;fn_0;init_test_val;tp_0;fp_0;tn_0;fn_0;new_train_val;tp_0;fp_0;tn_0;fn_0;new_test_val;tp_0;fp_0;tn_0;fn_0;
sel;accuracy;1;false;false;alteration;49;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;alteration;49;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;alteration;49;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;weakening;50;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;weakening;50;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;weakening;50;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;weakening;50;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;weakening;50;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;strengthening;50;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;strengthening;50;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;strengthening;50;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;strengthening;50;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;strengthening;50;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;alteration;50;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;alteration;50;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;alteration;50;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;alteration;50;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;alteration;50;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;weakening;51;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;0.02130492676431425;0;1470;32;0;0.02130492676431425;0;1470;32;0;
sel;accuracy;0;false;false;weakening;51;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;
sel;accuracy;1;false;false;weakening;51;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;
sel;accuracy;2;false;false;weakening;51;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;
sel;accuracy;3;false;false;weakening;51;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;
sel;random;0;false;false;strengthening;51;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;0.5079893475366178;0;739;763;0;0.5079893475366178;0;739;763;0;
sel;accuracy;0;false;false;strengthening;51;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;51;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;51;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;51;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;51;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;0.07656458055925433;0;1387;115;0;0.07656458055925433;0;1387;115;0;
sel;accuracy;0;false;false;alteration;51;0.11584553928095873;0;1328;174;0;0.11584553928095873;0;1328;174;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;51;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;51;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;51;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;52;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;0.02729693741677763;0;1461;41;0;0.02729693741677763;0;1461;41;0;
sel;accuracy;0;false;false;weakening;52;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;
sel;accuracy;1;false;false;weakening;52;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;
sel;accuracy;2;false;false;weakening;52;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;
sel;accuracy;3;false;false;weakening;52;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;
sel;random;0;false;false;strengthening;52;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;0.49467376830892146;0;759;743;0;0.49467376830892146;0;759;743;0;
sel;accuracy;0;false;false;strengthening;52;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;52;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;52;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;52;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;52;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;0.4973368841544607;0;755;747;0;0.4973368841544607;0;755;747;0;
sel;accuracy;0;false;false;alteration;52;0.08255659121171771;0;1378;124;0;0.08255659121171771;0;1378;124;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;52;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;52;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;52;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;53;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;weakening;53;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;weakening;53;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;weakening;53;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;weakening;53;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;strengthening;53;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;strengthening;53;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;strengthening;53;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;strengthening;53;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;strengthening;53;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;alteration;53;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;alteration;53;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;alteration;53;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;alteration;53;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;alteration;53;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;weakening;54;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;weakening;54;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;weakening;54;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;weakening;54;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;weakening;54;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;strengthening;54;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;strengthening;54;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;strengthening;54;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;strengthening;54;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;strengthening;54;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;alteration;54;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;0;false;false;alteration;54;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;0.0;0;1501;0;0;
sel;accuracy;1;false;false;alteration;54;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;alteration;54;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;3;false;false;alteration;54;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;random;0;false;false;weakening;55;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;0.004663557628247834;0;1494;7;0;0.004663557628247834;0;1494;7;0;
sel;accuracy;0;false;false;weakening;55;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;
sel;accuracy;1;false;false;weakening;55;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;
sel;accuracy;2;false;false;weakening;55;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;
sel;accuracy;3;false;false;weakening;55;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;
sel;random;0;false;false;strengthening;55;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;0;false;false;strengthening;55;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;strengthening;55;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;strengthening;55;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;strengthening;55;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;alteration;55;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;0.021985343104596936;0;1468;33;0;0.021985343104596936;0;1468;33;0;
sel;accuracy;0;false;false;alteration;55;0.09593604263824117;0;1357;144;0;0.09593604263824117;0;1357;144;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;alteration;55;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;alteration;55;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;alteration;55;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;weakening;56;1.0;0;0;1501;0;1.0;0;0;1501;0;0.5016655562958028;0;748;753;0;0.5016655562958028;0;748;753;0;
sel;accuracy;0;false;false;weakening;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;weakening;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;weakening;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;weakening;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;strengthening;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;0;false;false;strengthening;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;strengthening;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;strengthening;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;strengthening;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;alteration;56;1.0;0;0;1501;0;1.0;0;0;1501;0;0.4983344437041972;0;753;748;0;0.4983344437041972;0;753;748;0;
sel;accuracy;0;false;false;alteration;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;alteration;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;alteration;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;alteration;56;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;weakening;57;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;0.47168554297135246;0;793;708;0;0.47168554297135246;0;793;708;0;
sel;accuracy;0;false;false;weakening;57;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;
sel;accuracy;1;false;false;weakening;57;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;
sel;accuracy;2;false;false;weakening;57;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;
sel;accuracy;3;false;false;weakening;57;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;
sel;random;0;false;false;strengthening;57;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;0;false;false;strengthening;57;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;strengthening;57;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;strengthening;57;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;strengthening;57;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;alteration;57;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;0;false;false;alteration;57;0.9686875416389074;0;47;1454;0;0.9686875416389074;0;47;1454;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;1;false;false;alteration;57;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;2;false;false;alteration;57;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;accuracy;3;false;false;alteration;57;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;1.0;0;0;1501;0;
sel;random;0;false;false;weakening;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;0;false;false;weakening;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;weakening;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;weakening;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;weakening;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;strengthening;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;0;false;false;strengthening;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;58;1.0;0;0;1502;0;1.0;0;0;1502;0;0.48934753661784286;0;767;735;0;0.48934753661784286;0;767;735;0;
sel;accuracy;0;false;false;alteration;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;58;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;59;1.0;0;0;1502;0;1.0;0;0;1502;0;0.05525965379494008;0;1419;83;0;0.05525965379494008;0;1419;83;0;
sel;accuracy;0;false;false;weakening;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;weakening;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;weakening;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;weakening;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;strengthening;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;0;false;false;strengthening;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;strengthening;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;strengthening;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;strengthening;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;alteration;59;1.0;0;0;1502;0;1.0;0;0;1502;0;0.9980026631158455;0;3;1499;0;0.9980026631158455;0;3;1499;0;
sel;accuracy;0;false;false;alteration;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;1;false;false;alteration;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;2;false;false;alteration;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;accuracy;3;false;false;alteration;59;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;1.0;0;0;1502;0;
sel;random;0;false;false;weakening;60;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;0.004657351962741184;0;1496;7;0;0.004657351962741184;0;1496;7;0;
sel;accuracy;0;false;false;weakening;60;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;
sel;accuracy;1;false;false;weakening;60;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;
sel;accuracy;2;false;false;weakening;60;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;
sel;accuracy;3;false;false;weakening;60;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;
sel;random;0;false;false;strengthening;60;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;0.5089820359281437;0;738;765;0;0.5089820359281437;0;738;765;0;
sel;accuracy;0;false;false;strengthening;60;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;1.0;0;0;1503;0;1.0;0;0;1503;0;
sel;accuracy;1;false;false;strengthening;60;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;
sel;accuracy;2;false;false;strengthening;60;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;
sel;accuracy;3;false;false;strengthening;60;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;
sel;random;0;false;false;alteration;60;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;0.5089820359281437;0;738;765;0;0.5089820359281437;0;738;765;0;
sel;accuracy;0;false;false;alteration;60;0.0665335994677312;0;1403;100;0;0.0665335994677312;0;1403;100;0;1.0;0;0;1503;0;1.0;0;0;1503;0;
sel;accuracy;1;false;false;alteration;60;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;
sel;accuracy;2;false;false;alteration;60;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;
sel;accuracy;3;false;false;alteration;60;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;1.0;0;0;1503;0;
sel;random;0;false;false;weakening;61;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;0;false;false;weakening;61;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;0.0;0;1502;0;0;
sel;accuracy;1;false;false;weakening;61;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
sel;accuracy;2;false;false;weakening;61;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;-1.0;-1;-1;-1;-1;
