exp_type;metric;revision_nr;traintestsplit;independent_test;revtype;trial;init_train_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;init_test_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;new_train_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;new_test_val;pfc;ppc1;ppc2;pfw;nfw;npc2;npc1;nfc;
sel;random;0;false;false;weakening;7;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;
sel;mlacc;0;false;false;weakening;7;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;
sel;mlacc;1;false;false;weakening;7;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;
sel;mlacc;2;false;false;weakening;7;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;
sel;mlacc;3;false;false;weakening;7;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;
sel;random;0;false;false;strengthening;7;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.6294940079893475;854;86;9;6;253;211;39;44;0.6294940079893475;854;86;9;6;253;211;39;44;
sel;mlacc;0;false;false;strengthening;7;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;
sel;mlacc;1;false;false;strengthening;7;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;
sel;mlacc;2;false;false;strengthening;7;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;
sel;mlacc;3;false;false;strengthening;7;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;
sel;random;0;false;false;alteration;7;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.594207723035952;346;406;89;114;0;0;248;299;0.594207723035952;346;406;89;114;0;0;248;299;
sel;mlacc;0;false;false;alteration;7;0.6358189081225033;955;0;0;0;545;2;0;0;0.6358189081225033;955;0;0;0;545;2;0;0;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;
sel;mlacc;1;false;false;alteration;7;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;
sel;mlacc;2;false;false;alteration;7;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;
sel;mlacc;3;false;false;alteration;7;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;0.7313581890812251;756;4;85;110;2;1;246;298;
sel;random;0;false;false;weakening;8;0.05263157894736842;62;0;20;1;1295;2;114;7;0.05263157894736842;62;0;20;1;1295;2;114;7;0.04930046635576282;65;0;18;0;1396;2;20;0;0.04930046635576282;65;0;18;0;1396;2;20;0;
sel;mlacc;0;false;false;weakening;8;0.05263157894736842;62;0;20;1;1295;2;114;7;0.05263157894736842;62;0;20;1;1295;2;114;7;0.05496335776149234;82;0;1;0;1416;2;0;0;0.05496335776149234;82;0;1;0;1416;2;0;0;
sel;mlacc;1;false;false;weakening;8;0.05496335776149234;82;0;1;0;1416;2;0;0;0.05496335776149234;82;0;1;0;1416;2;0;0;0.05496335776149234;82;0;1;0;1416;2;0;0;0.05496335776149234;82;0;1;0;1416;2;0;0;
